locus_tag	gene_name	description	type	logFC	logCPM	PValue	FDR	m_log10FDR
EKN05_006780	EKN05_006780	carbon-nitrogen hydrolase family protein	pseudo	0.064410902202406	5.62143207931411	0.649595062005458	0.844495578408044	0.0734026199568145
EKN05_021710	ftsY	signal recognition particle-docking protein FtsY	CDS	-0.0834532826501437	7.66284953084836	0.650344736739191	0.845009167013029	0.0731385796164862
EKN05_012520	ybhF	ABC transporter ATP-binding protein	CDS	-0.0388656339334575	8.00822487834884	0.650824822122803	0.845009167013029	0.0731385796164862
EKN05_010460	EKN05_010460	hypothetical protein	CDS	0.117628642943661	4.16736853313632	0.651168335834661	0.845009167013029	0.0731385796164862
EKN05_020465	hemX	uroporphyrinogen-III C-methyltransferase	CDS	0.0647370911711737	7.95657044703172	0.651385877433623	0.845009167013029	0.0731385796164862
EKN05_021670	dcrB	phage sensitivity protein DcrB	CDS	0.063630241008815	7.80716884046076	0.65202747323777	0.845009167013029	0.0731385796164862
EKN05_012245	mdfA	multidrug efflux MFS transporter MdfA	CDS	-0.0690989786323761	5.02027096935366	0.652077860298021	0.845009167013029	0.0731385796164862
EKN05_020795	engB	YihA family ribosome biogenesis GTP-binding protein	CDS	0.0530461266214288	7.54402686163302	0.652114340175735	0.845009167013029	0.0731385796164862
EKN05_010950	lpxL	LpxL/LpxP family Kdo(2)-lipid IV(A) lauroyl/palmitoleoyl acyltransferase	CDS	-0.0602655212033356	7.39124213047524	0.652153333614993	0.845009167013029	0.0731385796164862
EKN05_001445	nadK	NAD(+) kinase	CDS	0.0454058773854158	6.3071211767765	0.652329847880551	0.845009167013029	0.0731385796164862
EKN05_022005	yhgE	DUF4153 domain-containing protein	CDS	0.0455101735347819	7.11032292307327	0.652434540672993	0.845009167013029	0.0731385796164862
EKN05_021450	arsC	arsenate reductase	CDS	-0.077204914664265	4.55573035483833	0.652558557457794	0.845009167013029	0.0731385796164862
EKN05_006950	dgcM	diguanylate cyclase DgcM	pseudo	-0.0514036291470127	8.39791914414675	0.652746141408196	0.845009167013029	0.0731385796164862
EKN05_000265	EKN05_000265	accessory factor UbiK family protein	CDS	0.0674951233220498	9.3644686738494	0.653044651991196	0.845009167013029	0.0731385796164862
EKN05_015285	EKN05_015285	restriction endonuclease	CDS	0.0970665713465878	3.23948969276403	0.653184491353756	0.845009167013029	0.0731385796164862
EKN05_009495	mpaA	murein tripeptide amidase MpaA	CDS	-0.0475320792454801	6.51421902270923	0.653291796742555	0.845009167013029	0.0731385796164862
EKN05_009485	EKN05_009485	alpha/beta hydrolase	CDS	0.0802530351733196	4.69375771384272	0.654673157982143	0.846248523930342	0.0725020758246327
EKN05_007115	hokB	type I toxin-antitoxin system toxin HokB	CDS	-0.0941000226986947	3.74693965205787	0.654756478243184	0.846248523930342	0.0725020758246327
EKN05_016940	yjjN	zinc-binding alcohol dehydrogenase family protein	pseudo	-0.101597342203799	4.07774878824242	0.655092086318382	0.846248523930342	0.0725020758246327
EKN05_022160	frlA	fructoselysine/psicoselysine transporter	pseudo	0.100210360272496	3.16798409734678	0.655131704381604	0.846248523930342	0.0725020758246327
EKN05_016140	EKN05_016140	DUF3300 domain-containing protein	CDS	-0.0506893356326951	6.31088260120997	0.655753472419691	0.846766761055901	0.0722361980939669
EKN05_012050	aqpZ	aquaporin Z	CDS	0.0738208773893556	4.27841679682162	0.656222635849225	0.84708765938977	0.0720716451363616
EKN05_020745	mobA	molybdenum cofactor guanylyltransferase MobA	CDS	-0.0795569344666296	4.06081992282768	0.657755727064421	0.848781255865651	0.071204219780609
EKN05_008210	EKN05_008210	GGDEF domain-containing protein	CDS	0.0474831444842924	7.63683240540458	0.658041045541855	0.848797938288527	0.0711956839971535
EKN05_005880	EKN05_005880	hypothetical protein	pseudo	-0.0922395101863228	5.20093239240973	0.658210852379511	0.848797938288527	0.0711956839971535
EKN05_001225	ptr	pitrilysin	CDS	-0.0516258849453786	7.59172658489875	0.658482353417388	0.848810944252309	0.0711890294392509
EKN05_003590	EKN05_003590	DUF2502 domain-containing protein	CDS	-0.0559658201082341	5.61681851539485	0.658663142205686	0.848810944252309	0.0711890294392509
EKN05_004010	yfcE	phosphodiesterase	CDS	0.055094458918226	6.86218268253148	0.659422203314903	0.849503972659702	0.0708345858353676
EKN05_004455	napA	periplasmic nitrate reductase subunit alpha	CDS	0.0681452648353051	7.51945548802267	0.659848835858698	0.849747518529121	0.0707100949893079
EKN05_003065	EKN05_003065	EAL domain-containing protein	pseudo	-0.0799804293014993	4.91721246635692	0.660053946406314	0.849747518529121	0.0707100949893079
EKN05_003715	dsdA	D-serine ammonia-lyase	CDS	0.0759326481111234	4.56719603087329	0.660860048369898	0.850419021611328	0.070367034363819
EKN05_013355	ybgI	Nif3-like dinuclear metal center hexameric protein	CDS	0.0901871583033839	5.76203475167444	0.661018588301173	0.850419021611328	0.070367034363819
EKN05_014355	mscK	mechanosensitive channel MscK	CDS	0.0498112917257398	8.28340456495982	0.661412527028546	0.850640767592157	0.0702538072368071
EKN05_019705	adeD	adenine deaminase	CDS	-0.0821627657303672	4.2022490825178	0.662295690308314	0.851344343544525	0.0698947451402944
EKN05_012185	potF	spermidine/putrescine ABC transporter substrate-binding protein PotF	CDS	-0.0555025738967832	6.98762780170156	0.66250159130982	0.851344343544525	0.0698947451402944
EKN05_019815	ibpA	heat shock chaperone IbpA	CDS	-0.0602620316819834	6.08831784831917	0.662624875882011	0.851344343544525	0.0698947451402944
EKN05_010685	nagZ	beta-N-acetylhexosaminidase	CDS	0.142739990929994	5.46473451236702	0.663317093592998	0.851673338023414	0.0697269483052038
EKN05_023890	EKN05_023890	IS1 family transposase	pseudo	-0.063139641148848	6.83576256186705	0.66351068701442	0.851673338023414	0.0697269483052038
EKN05_013285	kdbD	two-component system sensor histidine kinase KdbD	pseudo	-0.0625205421917778	6.51241489067436	0.663830647710914	0.851673338023414	0.0697269483052038
EKN05_012040	EKN05_012040	ATP-dependent endonuclease	CDS	-0.0415069384632661	7.47029665208873	0.664228961417417	0.851673338023414	0.0697269483052038
EKN05_023765	EKN05_023765	IS110-like element ISSfl4 family transposase	CDS	0.111143797375238	4.33005136682996	0.664236976015089	0.851673338023414	0.0697269483052038
EKN05_012865	EKN05_012865	DedA family protein	CDS	-0.0620494624865718	7.71464439801967	0.664379239886232	0.851673338023414	0.0697269483052038
EKN05_015750	gmhB	D-glycero-beta-D-manno-heptose 1	CDS	0.0666472236259511	7.36823478574199	0.664553160002368	0.851673338023414	0.0697269483052038
EKN05_021955	EKN05_021955	IS3-like element IS2 family transposase	CDS	0.120584239091914	3.72097826893421	0.664655723031557	0.851673338023414	0.0697269483052038
EKN05_013505	tolA	cell envelope integrity protein TolA	CDS	0.0514403447341891	6.96192660306367	0.664890596622672	0.851690023501647	0.069718439948985
EKN05_002850	EKN05_002850	aldose 1-epimerase	CDS	0.0699513386123378	4.57968393545219	0.665187147187586	0.851785676468694	0.0696696672476071
EKN05_012300	EKN05_012300	GGDEF domain-containing protein	CDS	-0.0801296149773286	5.41874755911804	0.665779114406639	0.852259426544543	0.0694281864925733
EKN05_014550	EKN05_014550	cytochrome o ubiquinol oxidase subunit I	pseudo	-0.0570759086972528	5.85247704304082	0.666975764044699	0.853342062477144	0.0688768468301578
EKN05_024345	EKN05_024345	IS1 family transposase	pseudo	0.109791327272496	4.88529635929874	0.667069426802269	0.853342062477144	0.0688768468301578
EKN05_017420	aspA	aspartate ammonia-lyase	CDS	0.0562595284054416	10.7505651521149	0.667934027875468	0.854163468692179	0.0684590066444643
EKN05_015115	EKN05_015115	peptide chain release factor H	pseudo	0.0819002806925401	5.72835217544652	0.668481785283099	0.854579278621983	0.0682476419298132
EKN05_003805	EKN05_003805	type 1 fimbrial protein	CDS	-0.0976382597530131	3.51863368752389	0.669023453653586	0.854987030151837	0.0680404733141799
EKN05_000380	EKN05_000380	DUF3362 domain-containing protein	pseudo	-0.0714407691894907	4.42985234040264	0.669375602889587	0.855152392510191	0.0679564848872481
EKN05_022905	rpoN	RNA polymerase factor sigma-54	CDS	0.0392427762586579	9.38500752246505	0.669766280046848	0.855229012718107	0.0679175745793828
EKN05_007390	EKN05_007390	D	CDS	0.0659103420756974	3.76730032706861	0.669881125616918	0.855229012718107	0.0679175745793828
EKN05_008965	EKN05_008965	DUF1315 family protein	CDS	-0.0723086731575324	5.72662049177989	0.670871860319765	0.855844518316478	0.0676051266434707
EKN05_016860	holD	DNA polymerase III subunit psi	CDS	-0.0632268589127334	5.91226888778486	0.670959207984714	0.855844518316478	0.0676051266434707
EKN05_012610	bioF	8-amino-7-oxononanoate synthase	pseudo	-0.089876768920012	3.35677689984812	0.671444175950824	0.855844518316478	0.0676051266434707
EKN05_021580	EKN05_021580	hypothetical protein	CDS	0.144524384540941	3.13198916549204	0.671512216072872	0.855844518316478	0.0676051266434707
EKN05_011410	yccC	tyrosine-protein kinase	CDS	-0.0748019012744851	7.38276367491426	0.671832222277543	0.855844518316478	0.0676051266434707
EKN05_014730	malZ	maltodextrin glucosidase	CDS	-0.0600271112874971	5.65137039052821	0.67231692525882	0.855844518316478	0.0676051266434707
EKN05_022115	yhfW	phosphopentomutase	CDS	0.0814449008526818	4.02311670865043	0.672394622548065	0.855844518316478	0.0676051266434707
EKN05_011375	cspH	cold shock-like protein CspH	CDS	0.0811266681737769	7.58595007813915	0.672462440226084	0.855844518316478	0.0676051266434707
EKN05_007445	EKN05_007445	TonB-dependent receptor	CDS	0.0739790225734047	4.52459910199629	0.672700118136738	0.855844518316478	0.0676051266434707
EKN05_000855	EKN05_000855	LysR family transcriptional regulator	CDS	0.14633408576864	4.56392792812431	0.672810010877213	0.855844518316478	0.0676051266434707
EKN05_021295	dppB	dipeptide ABC transporter permease DppB	CDS	0.05194801910489	6.36063771137517	0.673266921693565	0.855844518316478	0.0676051266434707
EKN05_016450	surA	peptidylprolyl isomerase SurA	CDS	0.0399996973989176	9.34983589010419	0.673278104545033	0.855844518316478	0.0676051266434707
EKN05_003080	purN	phosphoribosylglycinamide formyltransferase	CDS	-0.0575245441638729	4.83125871178754	0.673345761444617	0.855844518316478	0.0676051266434707
EKN05_021140	yhjC	LysR family transcriptional regulator	CDS	-0.0640622730097094	4.43130832833221	0.673484316184965	0.855844518316478	0.0676051266434707
EKN05_011750	mukF	chromosome partition protein MukF	CDS	-0.0913226554970408	5.93660596308217	0.6740080095553	0.856226587916214	0.0674112903933071
EKN05_016840	osmY	molecular chaperone OsmY	CDS	-0.0462710494233951	11.1650153458138	0.674566812377414	0.856543216119271	0.0672507202073485
EKN05_015895	frr	ribosome recycling factor	CDS	-0.0775841105847859	10.6760112054899	0.674714756352234	0.856543216119271	0.0672507202073485
EKN05_005405	wzx	O13/O129/O135 family O-antigen flippase	CDS	0.165175407283845	5.77847424487515	0.674926602959311	0.856543216119271	0.0672507202073485
EKN05_021180	hmsP	biofilm formation regulator HmsP	CDS	0.0665915991462919	6.80663957755385	0.675229770928214	0.856644775477004	0.0671992294557007
EKN05_004005	EKN05_004005	glutathione transferase	CDS	-0.0517783928635671	6.590085262085	0.675533178965107	0.856746572199223	0.0671476244854205
EKN05_002475	syd	SecY-interacting protein	CDS	-0.0534147718079902	9.79322784706878	0.676770360177894	0.85798496681665	0.0665203215752708
EKN05_012550	EKN05_012550	UPF0104 family protein	CDS	-0.0525228767670531	7.43896992115781	0.676956620080133	0.85798496681665	0.0665203215752708
EKN05_020090	ravA	ATPase RavA	CDS	0.050377384534585	7.87602857165287	0.677242170070679	0.858063594356877	0.0664805237424553
EKN05_020995	frvX	aminopeptidase	CDS	0.0919810958790637	3.20239468914454	0.679051872268927	0.859618610400349	0.0656941907763518
EKN05_018340	adiC	arginine/agmatine antiporter	CDS	0.0530916495240268	5.03583479528697	0.679051889608224	0.859618610400349	0.0656941907763518
EKN05_006995	EKN05_006995	helix-turn-helix domain-containing protein	pseudo	-0.0783948827284367	4.26708875879272	0.679541443046833	0.859618610400349	0.0656941907763518
EKN05_001230	recB	exodeoxyribonuclease V subunit beta	CDS	0.039536968809621	7.8442593453968	0.679547442560423	0.859618610400349	0.0656941907763518
EKN05_014725	acpH	ACP phosphodiesterase	pseudo	0.0600772497570287	7.20752658539117	0.67977024491725	0.859618610400349	0.0656941907763518
EKN05_011320	torA	trimethylamine-N-oxide reductase TorA	CDS	0.0799815587941163	4.36594106366728	0.679812998482798	0.859618610400349	0.0656941907763518
EKN05_008755	ves	environmental stress-induced protein Ves	CDS	-0.0944854465260035	4.70077155692125	0.680201527536815	0.859826692200802	0.0655890769026796
EKN05_004755	EKN05_004755	NAD(P)-dependent oxidoreductase	CDS	-0.0678423885240081	5.55429562753694	0.680757266692848	0.859976172157035	0.0655135818309405
EKN05_007730	tnpA	IS200/IS605 family transposase	CDS	0.0561092191960554	6.3927487057794	0.681069043788102	0.859976172157035	0.0655135818309405
EKN05_019540	gltS	sodium/glutamate symporter	CDS	-0.0383952468616823	7.43883712628074	0.68129213224706	0.859976172157035	0.0655135818309405
EKN05_001865	hypD	hydrogenase formation protein HypD	CDS	-0.0728472160792829	6.24664367118143	0.681311105702458	0.859976172157035	0.0655135818309405
EKN05_020980	fdhD	sulfurtransferase FdhD	CDS	-0.0444723239819617	6.34286983360235	0.681447332390272	0.859976172157035	0.0655135818309405
EKN05_023745	pWR501_0062	GNAT family N-acetyltransferase	CDS	-0.0493287411353794	6.72625364361737	0.681692331814485	0.859976172157035	0.0655135818309405
EKN05_015535	EKN05_015535	hypothetical protein	CDS	-0.0761793120313057	4.51771479134698	0.681887853098728	0.859976172157035	0.0655135818309405
EKN05_022940	mlaF	phospholipid ABC transporter ATP-binding protein MlaF	CDS	0.063887369491331	7.11361056431411	0.682395957371177	0.860069462839486	0.0654664718847663
EKN05_003045	EKN05_003045	glycine zipper 2TM domain-containing protein	CDS	-0.0946397969889008	3.67605617752031	0.682409894193559	0.860069462839486	0.0654664718847663
EKN05_023080	rbfA	30S ribosome-binding factor RbfA	CDS	0.0456443572496917	6.1350886663671	0.683535281905391	0.861139192022622	0.0649266447814445
EKN05_004840	yehX	glycine betaine ABC transporter ATP binding protein YehX	CDS	0.0870666051026903	6.84988072213427	0.683707282439425	0.861139192022622	0.0649266447814445
EKN05_016630	dnaJ	molecular chaperone DnaJ	CDS	0.0413025926088899	7.98269609539344	0.683938360865022	0.861147709859239	0.064922349040199
EKN05_000415	metC	cystathionine beta-lyase	CDS	-0.0497559328310112	6.088919974434	0.684184275491507	0.861174896266195	0.064908638593059
EKN05_000675	ruvX	Holliday junction resolvase RuvX	CDS	0.0509890241493819	6.28183546900654	0.685204787078451	0.862013667915409	0.0644858480347049
EKN05_023245	garR	2-hydroxy-3-oxopropionate reductase	CDS	0.0769130080749338	3.62456363683402	0.685299743286749	0.862013667915409	0.0644858480347049
EKN05_011875	ycaN	LysR family transcriptional regulator	CDS	-0.0769442644706964	3.47157531484578	0.686206600764097	0.862348341796468	0.0643172673993309
EKN05_004260	EKN05_004260	ISNCY family transposase	CDS	-0.0780194403694462	4.67759069622863	0.686253811252269	0.862348341796468	0.0643172673993309
EKN05_014130	purE	5-(carboxyamino)imidazole ribonucleotide mutase	CDS	0.0976462864817655	4.26907117634834	0.686632253720709	0.862348341796468	0.0643172673993309
EKN05_015015	EKN05_015015	RHS repeat protein	CDS	0.092525681806925	4.5577771484172	0.686645584514211	0.862348341796468	0.0643172673993309
EKN05_018625	rpoB	DNA-directed RNA polymerase subunit beta	CDS	0.056521723781483	10.2572908846108	0.686688950474551	0.862348341796468	0.0643172673993309
EKN05_000730	speA	biosynthetic arginine decarboxylase	CDS	-0.0376702805420985	9.50994924565987	0.687601080927388	0.862831800769889	0.0640738567957664
EKN05_009970	ychE	NAAT family transporter YchE	pseudo	0.0440147919446758	5.90964714484248	0.687735130841195	0.862831800769889	0.0640738567957664
EKN05_017000	hpaA	4-hydroxyphenylacetate catabolism regulatory protein HpaA	CDS	0.0670763088158038	4.56317506590886	0.687748192330258	0.862831800769889	0.0640738567957664
EKN05_022405	rplN	50S ribosomal protein L14	CDS	-0.0827656637125136	10.5933124153	0.689574597659858	0.86484053590859	0.0630639627771757
EKN05_011290	EKN05_011290	YccE family protein	CDS	0.120361574128013	4.38364386187126	0.689931115407181	0.864846102560732	0.0630611673964936
EKN05_008800	ydjY	protein YdjY	CDS	-0.171790253472695	2.92095272701797	0.690029594202532	0.864846102560732	0.0630611673964936
EKN05_003625	ptsP	phosphoenolpyruvate--protein phosphotransferase	CDS	-0.050399542337314	6.89581726262574	0.691208272674999	0.866040652349647	0.0624617215198904
EKN05_005740	EKN05_005740	hypothetical protein	CDS	-0.187786972503387	3.77326290835936	0.691756754124633	0.866272321680764	0.0623455615485249
EKN05_005180	yegB	MFS transporter	CDS	-0.0774832506876064	3.81198630710208	0.692292638757498	0.866272321680764	0.0623455615485249
EKN05_015505	EKN05_015505	IS3 family transposase	pseudo	-0.058247481009866	5.08053127544312	0.69252705344495	0.866272321680764	0.0623455615485249
EKN05_006795	copD	copper homeostasis membrane protein CopD	CDS	-0.0453347763147693	7.24364369062973	0.692572945751039	0.866272321680764	0.0623455615485249
EKN05_024490	EKN05_024490	IS3 family transposase	pseudo	0.0648606898708284	6.53438678947874	0.692615811375311	0.866272321680764	0.0623455615485249
EKN05_004810	EKN05_004810	YIP1 family protein	CDS	0.0525623390320756	7.65556251972129	0.692767718284386	0.866272321680764	0.0623455615485249
EKN05_022820	nanT	sialic acid transporter NanT	CDS	0.0403539457991433	6.72927251208899	0.692972727241892	0.866272321680764	0.0623455615485249
EKN05_008930	EKN05_008930	DeoR/GlpR transcriptional regulator	CDS	-0.0550861526107432	4.83490218331949	0.693570467015756	0.866737312133297	0.0621125071112283
EKN05_003530	EKN05_003530	flxA-like family protein	CDS	-0.0943282685443897	5.15117568438079	0.693937800440236	0.866914160719188	0.0620239029523716
EKN05_021740	livk	high-affinity branched-chain amino acid ABC transporter substrate-binding protein LivK	CDS	0.0794341537488063	4.608659342266	0.694509274465315	0.867087246231941	0.0619372016578579
EKN05_010245	EKN05_010245	flagellar brake protein	CDS	0.0632216090970952	3.96688737702687	0.69490243572783	0.867087246231941	0.0619372016578579
EKN05_009845	trpE	anthranilate synthase component I	CDS	-0.0857027719550206	3.5348923482014	0.695056903082061	0.867087246231941	0.0619372016578579
EKN05_012210	grxA	GrxA family glutaredoxin	CDS	0.0993965065711253	4.81259632750999	0.695179872402838	0.867087246231941	0.0619372016578579
EKN05_022095	trpS	tryptophan--tRNA ligase	CDS	0.0767133212166353	7.01175492813445	0.695205663949444	0.867087246231941	0.0619372016578579
EKN05_016985	hpaH	2-oxo-hepta-3-ene-1	CDS	-0.0672498656193359	4.36611017089867	0.695444570285611	0.867103509362281	0.0619290560859335
EKN05_018725	btuB	TonB-dependent vitamin B12 receptor BtuB	CDS	0.0533686845130124	6.49490964887287	0.695681514115344	0.867117315808054	0.0619221410920328
EKN05_011485	rlmI	23S rRNA (cytosine(1962)-C(5))-methyltransferase RlmI	CDS	-0.0519904866396771	6.86506930973737	0.695994208427166	0.867225500211584	0.061867960466256
EKN05_010640	lolC	lipoprotein-releasing ABC transporter permease subunit LolC	CDS	0.055655750671733	6.90417183426405	0.696358909750542	0.867398395370646	0.0617813856024268
EKN05_013555	pnuC	nicotinamide riboside transporter PnuC	CDS	-0.0471831646810895	6.33607147241608	0.696606967495387	0.867425931954197	0.0617675986314936
EKN05_022745	yhcN	peroxide/acid stress response protein YhcN	CDS	-0.0534048553245523	9.85319364696666	0.697231349976943	0.867921904202816	0.0615193509751688
EKN05_009610	pspB	envelope stress response membrane protein PspB	CDS	0.0627884941554011	5.1702387884941	0.698235526126683	0.868890173355052	0.0610351143685575
EKN05_024170	pWR501_0276	hypothetical protein	pseudo	-0.0942033638696832	3.77201636286632	0.699311863035186	0.869947583341569	0.0605069139920787
EKN05_014635	xseB	exodeoxyribonuclease VII small subunit	CDS	0.129542198518437	7.0840379507411	0.700081577708049	0.870417670037192	0.0602723010997632
EKN05_014680	nrdR	transcriptional regulator NrdR	CDS	-0.0634066909644936	5.92507438055163	0.700143205281284	0.870417670037192	0.0602723010997632
EKN05_017580	ytfQ	galactofuranose ABC transporter substrate-binding protein YtfQ	pseudo	-0.0460610327386882	5.37871795099757	0.700629282273724	0.870739985318494	0.0601115118119341
EKN05_011435	hyaF	hydrogenase expression/formation protein	CDS	-0.0845109152842292	4.73304452082756	0.700869709019585	0.870756897387116	0.0601030767487957
EKN05_008520	EKN05_008520	FAD-dependent oxidoreductase	CDS	-0.0988909840007963	3.51385609235179	0.701157710576437	0.870832886089597	0.0600651786461445
EKN05_007700	purR	HTH-type transcriptional repressor PurR	CDS	-0.0396637404913417	7.06246783600643	0.701769592962989	0.870957380861228	0.0600030960941138
EKN05_003245	acrD	multidrug efflux RND transporter permease AcrD	CDS	0.0495490630938399	5.26034206623757	0.702080856877725	0.870957380861228	0.0600030960941138
EKN05_019145	araD	L-ribulose-5-phosphate 4-epimerase	CDS	0.0817055569338434	3.69535855935232	0.702298633555566	0.870957380861228	0.0600030960941138
EKN05_003450	cysW	sulfate ABC transporter permease	CDS	-0.0669737811776844	4.64130078065151	0.70239129062655	0.870957380861228	0.0600030960941138
EKN05_010185	dhaL	dihydroxyacetone kinase ADP-binding subunit DhaL	CDS	0.0433599498881505	7.27006086380625	0.702486520948558	0.870957380861228	0.0600030960941138
EKN05_012285	EKN05_012285	PQQ-dependent sugar dehydrogenase	CDS	0.0395032864995661	8.31023604414393	0.702619173880496	0.870957380861228	0.0600030960941138
EKN05_003845	smrB	endonuclease SmrB	CDS	0.0529439119265545	6.24826670899018	0.703279024804783	0.87123841634972	0.0598629830676387
EKN05_023390	tsaC	fimbrial protein	CDS	-0.0500034277720831	8.49575519851193	0.703299779178896	0.87123841634972	0.0598629830676387
EKN05_017510	ytfF	DMT family transporter	CDS	-0.039900296308755	6.25180889827016	0.703884504024095	0.871430595231672	0.059767196400459
EKN05_004340	gyrA	DNA gyrase subunit A	CDS	0.0760132173995297	9.36184420383352	0.703978065075364	0.871430595231672	0.059767196400459
EKN05_018570	nfi	deoxyribonuclease V	CDS	-0.0420731106146047	7.50077510489886	0.704135896433614	0.871430595231672	0.059767196400459
EKN05_023615	pWR501_0090	transposase	pseudo	0.0546353881281094	5.47741521397136	0.704642667586018	0.87177673247268	0.0595947263868954
EKN05_020145	atpH	F0F1 ATP synthase subunit delta	CDS	-0.0494682016669751	8.04730147790383	0.705682387490776	0.872781793033856	0.0590943220753094
EKN05_008260	lsrD	autoinducer 2 ABC transporter permease LsrD	CDS	-0.0453022185974239	5.66785127573796	0.706542096931359	0.873212977397151	0.0588798185766278
EKN05_017750	lptF	lipopolysaccharide ABC transporter permease LptF	CDS	-0.0783585262381022	8.52832142025096	0.70685791204986	0.873212977397151	0.0588798185766278
EKN05_019510	ligB	NAD-dependent DNA ligase LigB	CDS	-0.0485333025380531	5.37866769422874	0.707159957268144	0.873212977397151	0.0588798185766278
EKN05_017205	nsrR	HTH-type transcriptional repressor NsrR	CDS	0.0632508000385408	8.38212445007963	0.707262653154057	0.873212977397151	0.0588798185766278
EKN05_000910	ygfA	5-formyltetrahydrofolate cyclo-ligase	CDS	-0.062639278556138	9.98522561514383	0.707412286904426	0.873212977397151	0.0588798185766278
EKN05_022775	EKN05_022775	cell division protein ZapE	CDS	0.0439285950580027	6.46858590793357	0.707426872957161	0.873212977397151	0.0588798185766278
EKN05_014490	lon	endopeptidase La	CDS	0.0489304797853442	9.65450558712906	0.707623228101728	0.873212977397151	0.0588798185766278
EKN05_000365	plsC	1-acylglycerol-3-phosphate O-acyltransferase	CDS	-0.044267274548168	6.54524786241613	0.707963968983162	0.873352723948059	0.0588103208692042
EKN05_022300	tusC	sulfurtransferase complex subunit TusC	CDS	0.0617055537712124	5.02537455208812	0.708505045200969	0.87373943736798	0.0586180613985123
EKN05_017005	EKN05_017005	MBL fold metallo-hydrolase	pseudo	-0.0719259665917332	4.98354348632212	0.70879787796767	0.873819863043637	0.0585780874449441
EKN05_012200	nfsA	nitroreductase NfsA	CDS	0.0769634309269645	4.69115362406164	0.709266931445853	0.874117415672755	0.0584302269150233
EKN05_019545	xanP	xanthine/proton symporter XanP	CDS	-0.058357855336657	7.1960523497246	0.709603368972613	0.874251390720751	0.0583636681615626
EKN05_011300	cbpM	chaperone modulator CbpM	CDS	0.0463721273830383	9.4023357872949	0.710241681585805	0.87475707911707	0.0581125342305489
EKN05_022260	kefG	glutathione-regulated potassium-efflux system ancillary protein KefG	CDS	-0.0440728070688017	6.32821617526282	0.710484841441607	0.874775916066174	0.05810318226854
EKN05_005580	EKN05_005580	hypothetical protein	CDS	-0.0818794438550948	3.68312432186997	0.711575350570954	0.87583769504389	0.0575763672082205
EKN05_016600	rpsT	30S ribosomal protein S20	CDS	0.127621763460157	10.5425244931772	0.711822144162835	0.875860644692668	0.0575649875024796
EKN05_024275	pWR501_0248	IS3 family transposase	pseudo	-0.0590806279834466	7.01549577500418	0.712228992549097	0.876032686634917	0.0574796890826743
EKN05_005930	EKN05_005930	DUF2158 domain-containing protein	CDS	0.274654863792723	5.09696473361065	0.713005105185467	0.876032686634917	0.0574796890826743
EKN05_011760	elyC	envelope biogenesis factor ElyC	CDS	0.0517249472153794	6.24825169591193	0.713062662631033	0.876032686634917	0.0574796890826743
EKN05_000600	mutY	adenine DNA glycosylase	CDS	-0.0430320772908889	7.34567717485378	0.713513007399623	0.876032686634917	0.0574796890826743
EKN05_021050	kdgT	2-keto-3-deoxygluconate transporter	CDS	0.0531073403779436	4.67437760723027	0.71376468560247	0.876032686634917	0.0574796890826743
EKN05_024570	pWR501_0177	hypothetical protein	CDS	0.141311276682165	8.78484776494733	0.7138245785798	0.876032686634917	0.0574796890826743
EKN05_000470	hybC	hydrogenase 2 large subunit	CDS	-0.0474474303136853	6.65524337385164	0.713959090499847	0.876032686634917	0.0574796890826743
EKN05_002505	rluD	23S rRNA pseudouridine(1911/1915/1917) synthase RluD	CDS	-0.0339027477806555	7.92103248378775	0.71398198975844	0.876032686634917	0.0574796890826743
EKN05_003100	hda	DnaA inactivator Hda	CDS	-0.0507684589680885	7.65672131160733	0.71420337231901	0.876032686634917	0.0574796890826743
EKN05_017220	hflC	protease modulator HflC	CDS	0.0374754878142237	10.1753731706038	0.71455753423672	0.876032686634917	0.0574796890826743
EKN05_008915	EKN05_008915	MFS transporter	pseudo	0.122087454647819	3.05331844574631	0.714783741936393	0.876032686634917	0.0574796890826743
EKN05_015055	lpcA	D-sedoheptulose 7-phosphate isomerase	CDS	0.0347427219237739	6.95388412198088	0.71489904347946	0.876032686634917	0.0574796890826743
EKN05_013100	gltK	glutamate/aspartate ABC transporter permease GltK	CDS	-0.0521141504017749	4.65370244670529	0.71492847283855	0.876032686634917	0.0574796890826743
EKN05_001800	hycI	hydrogenase maturation peptidase HycI	CDS	0.0534727698543906	4.48700688914096	0.71565189219404	0.876074659958001	0.0574588812450247
EKN05_012395	mntS	manganase accumulation protein MntS	CDS	-0.0542873519483686	9.88767602100544	0.715731910843937	0.876074659958001	0.0574588812450247
EKN05_002035	EKN05_002035	integrase	pseudo	-0.0982294273962355	3.25907977449306	0.715795764195865	0.876074659958001	0.0574588812450247
EKN05_019235	mtlA	PTS mannitol transporter subunit IICBA	CDS	0.0484331256562535	7.36859508468831	0.715875542664301	0.876074659958001	0.0574588812450247
EKN05_003935	cvpA	colicin V production protein	CDS	-0.0672370085251127	6.48498692471271	0.716501581419393	0.87656136745349	0.0572176738503128
EKN05_016385	thiB	thiamine ABC transporter substrate binding subunit	CDS	-0.0692461934914696	4.74894595677008	0.71718367781859	0.877116323397759	0.0569428065658645
