seq,pos,locus_tag,k,type,TI,sample,raw,it_g,N,cpm,logcpm,exp_id,TI_exp_id,raw_out,N_out,alpha_in,alpha_sa
CP037923,548797,EKN05_002825,22,pseudo,CP037923_548797_neg,Lib4_INPUT,1686,56,675391,2497.06836918412,7.82287267043522,4,CP037923_548797_neg:4,0,775217,7.4301141385618,7.23223754400253
CP037923,549021,EKN05_002825,27,pseudo,CP037923_549021_neg,Lib16_INPUT,1955,56,615676,3176.17841822904,8.06343399781341,15,CP037923_549021_neg:15,1712,766944,7.57814547241947,7.32277112612072
CP037923,549290,EKN05_002825,40,pseudo,CP037923_549290_neg,Lib8_INPUT,4869,56,596093,8169.01361194711,9.00810344763343,8,CP037923_549290_neg:8,55186,1006888,8.4906438561827,7.17635022499901
CP037923,549310,EKN05_002825,41,pseudo,CP037923_549310_neg,Lib13_INPUT,833,56,370737,2248.2184183979,7.71789336750277,12,CP037923_549310_neg:12,3979,864046,6.72503364216684,6.72318927488589
CP037923,549481,EKN05_002825,52,pseudo,CP037923_549481_neg,Lib2_INPUT,1738,56,476765,3646.44290910006,8.20150742594633,2,CP037923_549481_neg:2,9961,667885,7.46049030582534,6.92099838123182
CP037923,549496,EKN05_002825,55,pseudo,CP037923_549496_neg,Lib6_INPUT,2456,56,772013,3181.93711513004,8.06524544601547,6,CP037923_549496_neg:6,0,937539,7.80628928926703,7.36519910098532
CP037923,550199,EKN05_002825,79,pseudo,CP037923_550199_neg,Lib34_INPUT,2170,56,853917,2541.81314833509,7.84063294327867,33,CP037923_550199_neg:33,0,819411,7.68248244653451,7.36725192695044
CP037923,550257,EKN05_002825,84,pseudo,CP037923_550257_neg,Lib21_INPUT,242,56,880330,275.464569576671,5.61845901624534,20,CP037923_550257_neg:20,3199,837629,5.48893772615669,7.82299069448025
CP037923,550926,EKN05_002825,107,pseudo,CP037923_550926_neg,Lib18_INPUT,2884,56,680756,4237.19476993993,8.35165671840173,17,CP037923_550926_neg:17,433,863289,7.96693349840484,7.48724475201277
CP037923,551052,EKN05_002825,111,pseudo,CP037923_551052_neg,Lib8_INPUT,1978,56,596093,3319.10738910306,8.10745116705766,8,CP037923_551052_neg:8,0,1006888,7.58984151218266,7.17635022499901
CP037923,551076,EKN05_002825,115,pseudo,CP037923_551076_neg,Lib34_INPUT,10880,56,853917,12741.8557753789,9.45264758377537,33,CP037923_551076_neg:33,18364,819411,9.29468152040993,7.36725192695044
CP037923,551076,EKN05_002825,115,pseudo,CP037923_551076_neg,Lib42_INPUT,7532,56,811960,9276.92339903025,9.13528524053502,41,CP037923_551076_neg:41,9104,947876,8.92691588977704,7.52673109052087
CP037923,551098,EKN05_002825,117,pseudo,CP037923_551098_neg,Lib33_INPUT,2162,56,870559,2484.03326594376,7.81763883505056,32,CP037923_551098_neg:32,4502,814153,7.67878899819915,7.62119894142806
CP037923,551135,EKN05_002825,119,pseudo,CP037923_551135_neg,Lib7_INPUT,2534,56,819265,3093.62282823894,8.03709811944835,7,CP037923_551135_neg:7,2712,948960,7.83755436088108,7.36575154919895
CP037923,551155,EKN05_002825,120,pseudo,CP037923_551155_neg,Lib37_INPUT,5191,56,738995,7025.07185424549,8.85724072251199,36,CP037923_551155_neg:36,1403,673182,8.55468163582723,7.54535950849226
CP037923,551168,EKN05_002825,126,pseudo,CP037923_551168_neg,Lib8_INPUT,2171,56,596093,3642.8818273628,8.20053035820705,8,CP037923_551168_neg:8,0,1006888,7.68294316987829,7.17635022499901
CP037923,551216,EKN05_002825,131,pseudo,CP037923_551216_neg,Lib29_INPUT,265,56,807498,328.792976833408,5.79542830295818,28,CP037923_551216_neg:28,0,1297147,5.57972982598622,7.46503317985267
CP037923,551231,EKN05_002825,133,pseudo,CP037923_551231_neg,Lib12_INPUT,3151,56,789507,3991.72649295511,8.29197912129538,11,CP037923_551231_neg:11,1772,996918,8.05547514175727,7.32990476513694
CP037923,551231,EKN05_002825,133,pseudo,CP037923_551231_neg,Lib26_INPUT,2276,56,967684,2352.52174002904,7.76324311266191,25,CP037923_551231_neg:25,595,853982,7.73017479524622,7.57632923989594
CP037923,551231,EKN05_002825,133,pseudo,CP037923_551231_neg,Lib2_INPUT,99,56,476765,208.697767877743,5.34088711866296,2,CP037923_551231_neg:2,0,667885,4.59511985013459,6.92099838123182
CP037923,551231,EKN05_002825,133,pseudo,CP037923_551231_neg,Lib41_INPUT,210,56,1009050,208.611854108464,5.34047536793417,40,CP037923_551231_neg:40,0,1199919,5.34710753071747,7.50367352774096
CP037923,551245,EKN05_002825,135,pseudo,CP037923_551245_neg,Lib38_INPUT,3813,56,893323,4268.88788390326,8.35910862356541,37,CP037923_551245_neg:37,10604,1006979,8.24617155985756,7.52908462683339
CP037923,551252,EKN05_002825,137,pseudo,CP037923_551252_neg,Lib17_INPUT,1649,56,891315,1850.63434292664,7.52328374736814,16,CP037923_551252_neg:16,0,863874,7.4079243225596,7.69468553816598
CP037923,551252,EKN05_002825,137,pseudo,CP037923_551252_neg,Lib23_INPUT,3210,56,966877,3320.48097071192,8.10786492211415,22,CP037923_551252_neg:22,0,830628,8.07402621612406,7.6861248028235
CP037923,551261,EKN05_002825,139,pseudo,CP037923_551261_neg,Lib4_INPUT,2721,56,675391,4029.51175021321,8.30140049380777,4,CP037923_551261_neg:4,246,775217,7.90875473878325,7.23223754400253
CP037923,551275,EKN05_002825,141,pseudo,CP037923_551275_neg,Lib13_INPUT,285,56,370737,770.085613020516,6.64650169440798,12,CP037923_551275_neg:12,0,864046,5.65248918026865,6.72318927488589
CP037923,551275,EKN05_002825,141,pseudo,CP037923_551275_neg,Lib43_INPUT,1070,56,734600,1457.25366559534,7.28430889234218,42,CP037923_551275_neg:42,0,886274,6.97541392745595,7.67685737631131
CP037923,557152,EKN05_002855,2,pseudo,CP037923_557152_neg,Lib17_INPUT,2869,57,891315,3219.39693666444,8.07694933424793,16,CP037923_557152_neg:16,439,863874,7.96171881598137,7.69468553816598
CP037923,557156,EKN05_002855,4,pseudo,CP037923_557156_neg,Lib38_INPUT,3401,57,893323,3807.68903555709,8.24477773174623,37,CP037923_557156_neg:37,2885,1006979,8.1318247850072,7.52908462683339
CP037923,557171,EKN05_002855,5,pseudo,CP037923_557171_neg,Lib10_INPUT,114,57,850145,134.682748610239,4.90292200253606,10,CP037923_557171_neg:10,304,909723,4.7361984483945,7.45862141839146
CP037923,557171,EKN05_002855,5,pseudo,CP037923_557171_neg,Lib25_INPUT,280,57,913963,306.904867150128,5.72653782057497,24,CP037923_557171_neg:24,0,774851,5.63478960316925,7.56787557185129
CP037923,557316,EKN05_002855,14,pseudo,CP037923_557316_neg,Lib28_INPUT,894,57,811448,1102.34900776266,7.0051986435316,27,CP037923_557316_neg:27,0,904506,6.79570577517351,7.34389673424134
CP037923,557419,EKN05_002855,21,pseudo,CP037923_557419_neg,Lib19_INPUT,4008,57,879027,4560.15052990349,8.42511091290733,18,CP037923_557419_neg:18,0,916251,8.2960476427647,7.67644657475536
CP037923,557435,EKN05_002855,22,pseudo,CP037923_557435_neg,Lib5_INPUT,1748,57,635104,2753.08807205108,7.92047849593169,5,CP037923_557435_neg:5,0,780000,7.46622755621548,7.1698748844074
CP037923,577205,EKN05_002965,5,pseudo,CP037923_577205_neg,Lib9_INPUT,2434,58,836953,2908.76201081541,7.97548284380966,9,CP037923_577205_neg:9,0,900441,7.79729127354747,7.39588421952353
CP037923,577213,EKN05_002965,7,pseudo,CP037923_577213_neg,Lib23_INPUT,1393,58,966877,1441.23663998974,7.27325680180205,22,CP037923_577213_neg:22,0,830628,7.23921497377981,7.6861248028235
CP037923,577227,EKN05_002965,11,pseudo,CP037923_577227_neg,Lib41_INPUT,1422,58,1009050,1409.74043928404,7.25116088081222,40,CP037923_577227_neg:40,0,1199919,7.25981961036319,7.50367352774096
CP037923,577244,EKN05_002965,13,pseudo,CP037923_577244_neg,Lib10_INPUT,2341,58,850145,2754.23280236571,7.92089420816536,10,CP037923_577244_neg:10,1038,909723,7.75833346749091,7.45862141839146
CP037923,577442,EKN05_002965,25,pseudo,CP037923_577442_neg,Lib36_INPUT,3829,58,927896,4127.07444899596,8.32532406908489,35,CP037923_577442_neg:35,11717,1073412,8.25035895147729,7.50881674882591
CP037923,577511,EKN05_002965,28,pseudo,CP037923_577511_neg,Lib19_INPUT,6009,58,879027,6836.52852923911,8.83003535681717,18,CP037923_577511_neg:18,0,916251,8.70101362433393,7.67644657475536
CP037923,577545,EKN05_002965,30,pseudo,CP037923_577545_neg,Lib28_INPUT,2934,58,811448,3616.37022166519,8.19322610058122,27,CP037923_577545_neg:27,2588,904506,7.98412195870293,7.34389673424134
CP037923,597275,EKN05_003055,3,pseudo,CP037923_597275_neg,Lib6_INPUT,1850,59,772013,2396.97725688912,7.78196374623298,6,CP037923_597275_neg:6,13514,937539,7.52294091807237,7.36519910098532
CP037923,597280,EKN05_003055,4,pseudo,CP037923_597280_neg,Lib25_INPUT,604,59,913963,661.404606745999,6.49436576566707,24,CP037923_597280_neg:24,0,774851,6.40357419793482,7.56787557185129
CP037923,597280,EKN05_003055,4,pseudo,CP037923_597280_neg,Lib2_INPUT,1081,59,476765,2268.40840160582,7.72683371989153,2,CP037923_597280_neg:2,1264,667885,6.98564181763921,6.92099838123182
CP037923,597280,EKN05_003055,4,pseudo,CP037923_597280_neg,Lib6_INPUT,887,59,772013,1149.59055146668,7.04716111575634,6,CP037923_597280_neg:6,0,937539,6.78784498230958,7.36519910098532
CP037923,597290,EKN05_003055,6,pseudo,CP037923_597290_neg,Lib39_INPUT,5349,59,787678,6791.47216061365,8.8234230101028,38,CP037923_597290_neg:38,47,832689,8.58466490653125,7.56678661529026
CP037923,597316,EKN05_003055,9,pseudo,CP037923_597316_neg,Lib10_INPUT,2052,59,850145,2414.29119233638,7.78916102086834,10,CP037923_597316_neg:10,1062,909723,7.62657020629066,7.45862141839146
CP037923,597316,EKN05_003055,9,pseudo,CP037923_597316_neg,Lib39_INPUT,6263,59,787678,7951.84332704058,8.98115904580839,38,CP037923_597316_neg:38,151,832689,8.74241458252541,7.56678661529026
CP037923,597417,EKN05_003055,14,pseudo,CP037923_597417_neg,Lib32_INPUT,636,59,949447,670.38953160152,6.50785893389309,31,CP037923_597417_neg:31,0,883348,6.45519856334012,7.51378070281304
CP037923,597422,EKN05_003055,17,pseudo,CP037923_597422_neg,Lib38_INPUT,1759,59,893323,1969.61013025509,7.58559089872276,37,CP037923_597422_neg:37,1080,1006979,7.47250074473756,7.52908462683339
CP037923,597423,EKN05_003055,18,pseudo,CP037923_597423_neg,Lib1_INPUT,2795,59,456929,6118.00494605301,8.71899133315331,1,CP037923_597423_neg:1,6831,794733,7.9355873855892,7.66429916955941
CP037923,597519,EKN05_003055,23,pseudo,CP037923_597519_neg,Lib32_INPUT,1706,59,949447,1797.36015031892,7.49407428424239,31,CP037923_597519_neg:31,420,883348,7.44190672805163,7.51378070281304
CP037923,597528,EKN05_003055,27,pseudo,CP037923_597528_neg,Lib18_INPUT,1382,59,680756,2030.82744650441,7.61619859810128,17,CP037923_597528_neg:17,752,863289,7.23128700432762,7.48724475201277
CP037923,597528,EKN05_003055,27,pseudo,CP037923_597528_neg,Lib2_INPUT,1303,59,476765,2734.04563244862,7.91353770787197,2,CP037923_597528_neg:2,544,667885,7.17242457712485,6.92099838123182
CP037923,597528,EKN05_003055,27,pseudo,CP037923_597528_neg,Lib8_INPUT,2598,59,596093,4359.21180216543,8.38004654068067,8,CP037923_597528_neg:8,0,1006888,7.86249719723055,7.17635022499901
CP037923,597535,EKN05_003055,29,pseudo,CP037923_597535_neg,Lib30_INPUT,2102,59,737595,2850.47641256189,7.95524142159505,29,CP037923_597535_neg:29,6747,1166960,7.6506445514369,7.10929972376241
CP037923,597545,EKN05_003055,33,pseudo,CP037923_597545_neg,Lib29_INPUT,3261,59,807498,4039.01428980098,8.30375595351234,28,CP037923_597545_neg:28,3342,1297147,8.08978917578932,7.46503317985267
CP037923,597550,EKN05_003055,36,pseudo,CP037923_597550_neg,Lib10_INPUT,3385,59,850145,3982.25716523985,8.28960406446746,10,CP037923_597550_neg:10,7849,909723,8.12710918534638,7.45862141839146
CP037923,597610,EKN05_003055,41,pseudo,CP037923_597610_neg,Lib16_INPUT,47,59,615676,77.1508437053845,4.34576251465844,15,CP037923_597610_neg:15,0,766944,3.85014760171006,7.32277112612072
CP037923,597701,EKN05_003055,46,pseudo,CP037923_597701_neg,Lib15_INPUT,85,59,666761,128.231662872209,4.8538384942744,14,CP037923_597701_neg:14,0,818872,4.44265125649032,7.18310015739374
CP037923,597709,EKN05_003055,47,pseudo,CP037923_597709_neg,Lib24_INPUT,2739,59,954004,2871.57824120419,7.96261706743591,23,CP037923_597709_neg:23,885,866496,7.91534816926308,7.44724183151363
CP037923,597728,EKN05_003055,53,pseudo,CP037923_597728_neg,Lib30_INPUT,2388,59,737595,3238.22255001383,8.08277986257797,29,CP037923_597728_neg:29,1314,1166960,7.77821147451249,7.10929972376241
CP037923,597728,EKN05_003055,53,pseudo,CP037923_597728_neg,Lib34_INPUT,1424,59,853917,1668.19296466405,7.41949626247699,33,CP037923_597728_neg:33,2586,819411,7.26122509197192,7.36725192695044
CP037923,597769,EKN05_003055,58,pseudo,CP037923_597769_neg,Lib19_INPUT,3978,59,879027,4526.02192421629,8.41759867024191,18,CP037923_597769_neg:18,7903,916251,8.28853445941392,7.67644657475536
CP037923,597781,EKN05_003055,59,pseudo,CP037923_597781_neg,Lib35_INPUT,890,59,953207,934.213728797912,6.83970524374028,34,CP037923_597781_neg:34,0,959632,6.79122146272619,7.50962474144772
CP037923,597953,EKN05_003055,71,pseudo,CP037923_597953_neg,Lib2_INPUT,1312,59,476765,2752.92281748279,7.9204184689642,2,CP037923_597953_neg:2,995,667885,7.17930796950403,6.92099838123182
CP037923,598008,EKN05_003055,78,pseudo,CP037923_598008_neg,Lib14_INPUT,1697,59,658621,2577.35089322859,7.85451736483992,13,CP037923_598008_neg:13,1571,872279,7.43661726523423,7.26204862982439
CP037923,598008,EKN05_003055,78,pseudo,CP037923_598008_neg,Lib34_INPUT,1944,59,853917,2277.15073344279,7.73068026213483,33,CP037923_598008_neg:33,1871,819411,7.57250298502038,7.36725192695044
CP037923,598109,EKN05_003055,84,pseudo,CP037923_598109_neg,Lib23_INPUT,3935,59,966877,4070.3170410331,8.31147617246255,22,CP037923_598109_neg:22,7658,830628,8.2776661608515,7.6861248028235
CP037923,598110,EKN05_003055,85,pseudo,CP037923_598110_neg,Lib24_INPUT,20443,59,954004,21429.1329710012,9.97250662899312,23,CP037923_598110_neg:23,445,866496,9.92539580458501,7.44724183151363
CP037923,598117,EKN05_003055,87,pseudo,CP037923_598117_neg,Lib25_INPUT,3513,59,913963,3844.24331811756,8.25433206624448,24,CP037923_598117_neg:24,251,774851,8.16422565226583,7.56787557185129
CP037923,598221,EKN05_003055,90,pseudo,CP037923_598221_neg,Lib10_INPUT,1550,59,850145,1823.80438183559,7.50867991808226,10,CP037923_598221_neg:10,30,909723,7.34601020991329,7.45862141839146
CP037923,598338,EKN05_003055,94,pseudo,CP037923_598338_neg,Lib17_INPUT,1836,59,891315,2060.43647819629,7.63067312195923,16,CP037923_598338_neg:16,0,863874,7.51534457118044,7.69468553816598
CP037923,600155,EKN05_003065,11,pseudo,CP037923_600155_neg,Lib32_INPUT,3737,60,949447,3936.4978387442,8.27804673359457,31,CP037923_600155_neg:31,7585,883348,8.22603842948548,7.51378070281304
CP037923,600238,EKN05_003065,15,pseudo,CP037923_600238_neg,Lib3_INPUT,1496,60,694649,2154.3223205931,7.67523148468002,3,CP037923_600238_neg:3,0,1046999,7.31055015853442,7.16678678997965
CP037923,600243,EKN05_003065,16,pseudo,CP037923_600243_neg,Lib12_INPUT,3225,60,789507,4085.45575218997,8.31518856831451,11,CP037923_600243_neg:11,0,996918,8.07868822922987,7.32990476513694
CP037923,600243,EKN05_003065,16,pseudo,CP037923_600243_neg,Lib38_INPUT,3332,60,893323,3730.44942260591,8.22428399401398,37,CP037923_600243_neg:37,955,1006979,8.11132800328673,7.52908462683339
CP037923,600352,EKN05_003065,28,pseudo,CP037923_600352_neg,Lib39_INPUT,2885,60,787678,3663.29431151522,8.20611810667516,38,CP037923_600352_neg:38,684,832689,7.9672801789422,7.56678661529026
CP037923,600357,EKN05_003065,29,pseudo,CP037923_600357_neg,Lib12_INPUT,2872,60,789507,3638.34185340744,8.19928332206512,11,CP037923_600357_neg:11,3219,996918,7.96276393016812,7.32990476513694
CP037923,600362,EKN05_003065,30,pseudo,CP037923_600362_neg,Lib35_INPUT,1464,60,953207,1536.39079823082,7.33719130727835,34,CP037923_600362_neg:34,545,959632,7.28892769452126,7.50962474144772
CP037923,600625,EKN05_003065,42,pseudo,CP037923_600625_neg,Lib38_INPUT,4696,60,893323,5257.33104674228,8.56737877139569,37,CP037923_600625_neg:37,3899,1006979,8.45446636150793,7.52908462683339
CP037923,612947,EKN05_003120,16,pseudo,CP037923_612947_neg,Lib43_INPUT,3775,61,734600,5139.52472158355,8.54471588755592,42,CP037923_612947_neg:42,1892,886274,8.23615566168312,7.67685737631131
CP037923,613039,EKN05_003120,22,pseudo,CP037923_613039_neg,Lib32_INPUT,8080,61,949447,8510.73465845418,9.04908354668433,31,CP037923_613039_neg:31,3415,883348,8.99714715151514,7.51378070281304
CP037923,613039,EKN05_003120,22,pseudo,CP037923_613039_neg,Lib39_INPUT,1103,61,787678,1400.95140279225,7.24490685822093,38,CP037923_613039_neg:38,0,832689,7.0057890192535,7.56678661529026
CP037923,613263,EKN05_003120,32,pseudo,CP037923_613263_neg,Lib3_INPUT,2391,61,694649,3442.74094867919,8.14402322050762,3,CP037923_613263_neg:3,0,1046999,7.77946696745832,7.16678678997965
CP037923,617314,EKN05_003145,5,pseudo,CP037923_617314_neg,Lib34_INPUT,2516,62,853917,2947.0042790994,7.98854443475544,33,CP037923_617314_neg:33,15231,819411,7.83042561782033,7.36725192695044
CP037923,617374,EKN05_003145,8,pseudo,CP037923_617374_neg,Lib34_INPUT,2812,62,853917,3293.64177825037,8.0997491550517,33,CP037923_617374_neg:33,344,819411,7.94165125293056,7.36725192695044
CP037923,617606,EKN05_003145,17,pseudo,CP037923_617606_neg,Lib41_INPUT,166,62,1009050,165.006525933773,5.10598502423223,40,CP037923_617606_neg:40,0,1199919,5.11198778835654,7.50367352774096
CP037923,617691,EKN05_003145,23,pseudo,CP037923_617691_neg,Lib14_INPUT,2184,62,658621,3316.77350589564,8.10674775379856,13,CP037923_617691_neg:13,4917,872279,7.6889133368648,7.26204862982439
CP037923,617803,EKN05_003145,29,pseudo,CP037923_617803_neg,Lib23_INPUT,6898,62,966877,7134.8194911871,8.87274223052814,22,CP037923_617803_neg:22,0,830628,8.83898679349679,7.6861248028235
CP037923,618203,EKN05_003145,49,pseudo,CP037923_618203_neg,Lib30_INPUT,4496,62,737595,6096.15561906518,8.71541362510252,29,CP037923_618203_neg:29,2273,1166960,8.41094339157353,7.10929972376241
CP037923,618735,EKN05_003145,72,pseudo,CP037923_618735_neg,Lib38_INPUT,3557,62,893323,3982.31772570758,8.28961927192512,37,CP037923_618735_neg:37,648,1006979,8.17667277194846,7.52908462683339
CP037923,618765,EKN05_003145,75,pseudo,CP037923_618765_neg,Lib36_INPUT,79,62,927896,85.6776129247104,4.45059156539553,35,CP037923_618765_neg:35,0,1073412,4.36944785246702,7.50881674882591
CP037923,623797,EKN05_003170,7,pseudo,CP037923_623797_neg,Lib32_INPUT,4075,63,949447,4292.49416503063,8.36462323343014,31,CP037923_623797_neg:31,9252,883348,8.31262602567496,7.51378070281304
CP037923,623835,EKN05_003170,9,pseudo,CP037923_623835_neg,Lib23_INPUT,99,63,966877,102.908536547527,4.63384059904459,22,CP037923_623835_neg:22,0,830628,4.59511985013459,7.6861248028235
CP037923,623851,EKN05_003170,13,pseudo,CP037923_623851_neg,Lib12_INPUT,3480,63,789507,4408.44171306687,8.39127655295093,11,CP037923_623851_neg:11,6308,996918,8.15478757276852,7.32990476513694
CP037923,623851,EKN05_003170,13,pseudo,CP037923_623851_neg,Lib13_INPUT,1422,63,370737,3836.94145191483,8.2524308313124,12,CP037923_623851_neg:12,9248,864046,7.25981961036319,6.72318927488589
CP037923,623851,EKN05_003170,13,pseudo,CP037923_623851_neg,Lib4_INPUT,2831,63,675391,4192.38012887331,8.34102390148737,4,CP037923_623851_neg:4,0,775217,7.9483852851119,7.23223754400253
CP037923,624064,EKN05_003170,26,pseudo,CP037923_624064_neg,Lib6_INPUT,774,63,772013,1003.2201488574,6.91097025426369,6,CP037923_624064_neg:6,0,937539,6.65157187358973,7.36519910098532
CP037923,624149,EKN05_003170,28,pseudo,CP037923_624149_neg,Lib36_INPUT,5656,63,927896,6096.04298752987,8.71539514910177,35,CP037923_624149_neg:35,12185,1073412,8.64047220757641,7.50881674882591
CP037923,624274,EKN05_003170,35,pseudo,CP037923_624274_neg,Lib27_INPUT,1066,63,633476,1683.56546488665,7.42866912402664,26,CP037923_624274_neg:26,670,700764,6.97166860472579,7.1349507612624
CP037923,624352,EKN05_003170,40,pseudo,CP037923_624352_neg,Lib9_INPUT,3427,63,836953,4095.20714400075,8.31757257962338,9,CP037923_624352_neg:9,0,900441,8.13944052187461,7.39588421952353
CP037923,624463,EKN05_003170,45,pseudo,CP037923_624463_neg,Lib35_INPUT,3715,63,953207,3897.89007226125,8.26819067860809,34,CP037923_624463_neg:34,11645,959632,8.22013395715186,7.50962474144772
CP037923,624682,EKN05_003170,52,pseudo,CP037923_624682_neg,Lib40_INPUT,6583,63,1010457,6515.36234064157,8.78191810438104,39,CP037923_624682_neg:39,6190,853203,8.79224584746788,7.70428635685581
CP037923,625165,EKN05_003170,68,pseudo,CP037923_625165_neg,Lib13_INPUT,1688,63,370737,4554.42927350312,8.42385550513754,12,CP037923_625165_neg:12,7299,864046,7.4312996751559,6.72318927488589
CP037923,625389,EKN05_003170,71,pseudo,CP037923_625389_neg,Lib27_INPUT,3924,63,633476,6195.17362114173,8.7315258196821,26,CP037923_625389_neg:26,5372,700764,8.27486682068525,7.1349507612624
CP037923,640282,EKN05_003250,7,pseudo,CP037923_640282_neg,Lib12_INPUT,2477,64,789507,3138.03026695106,8.05135057854636,11,CP037923_640282_neg:11,4574,996918,7.81480342948936,7.32990476513694
CP037923,640416,EKN05_003250,14,pseudo,CP037923_640416_neg,Lib29_INPUT,5202,64,807498,6442.73243682036,8.77070802054397,28,CP037923_640416_neg:28,18206,1297147,8.5567984460086,7.46503317985267
CP037923,640449,EKN05_003250,17,pseudo,CP037923_640449_neg,Lib8_INPUT,1640,64,596093,2752.08272520777,7.92011325863333,8,CP037923_640449_neg:8,0,1006888,7.40245152081824,7.17635022499901
CP037923,640565,EKN05_003250,24,pseudo,CP037923_640565_neg,Lib8_INPUT,652,64,596093,1094.62601535999,6.99816804542903,8,CP037923_640565_neg:8,0,1006888,6.48004456192665,7.17635022499901
CP037923,641105,EKN05_003250,43,pseudo,CP037923_641105_neg,Lib20_INPUT,4281,64,899912,4757.68213149493,8.46751588146326,19,CP037923_641105_neg:19,0,828726,8.36194190614495,7.56117674725325
CP037923,641377,EKN05_003250,53,pseudo,CP037923_641377_neg,Lib25_INPUT,107,64,913963,117.619512365914,4.76745494317994,24,CP037923_641377_neg:24,0,774851,4.67282883446191,7.56787557185129
CP037923,641392,EKN05_003250,54,pseudo,CP037923_641392_neg,Lib34_INPUT,2868,64,853917,3359.22184565731,8.11946463258095,33,CP037923_641392_neg:33,0,819411,7.96137020171951,7.36725192695044
CP037923,641536,EKN05_003250,61,pseudo,CP037923_641536_neg,Lib16_INPUT,2250,64,615676,3655.32576334669,8.20394049635083,15,CP037923_641536_neg:15,3562,766944,7.71868549519847,7.32277112612072
CP037923,641543,EKN05_003250,63,pseudo,CP037923_641543_neg,Lib17_INPUT,3119,64,891315,3499.88107472546,8.16048426825035,16,CP037923_641543_neg:16,4263,863874,8.0452677166078,7.69468553816598
CP037923,641778,EKN05_003250,74,pseudo,CP037923_641778_neg,Lib17_INPUT,2912,64,891315,3267.64020841093,8.09182335457347,16,CP037923_641778_neg:16,0,863874,7.97659540931658,7.69468553816598
CP037923,653380,EKN05_003295,27,pseudo,CP037923_653380_neg,Lib38_INPUT,2546,65,893323,2850.58948377073,7.95528108828578,37,CP037923_653380_neg:37,3549,1006979,7.84227877911735,7.52908462683339
CP037923,653459,EKN05_003295,31,pseudo,CP037923_653459_neg,Lib28_INPUT,2562,65,811448,3157.93105913003,8.05767236402949,27,CP037923_653459_neg:27,0,904506,7.84854348245668,7.34389673424134
CP037923,653658,EKN05_003295,38,pseudo,CP037923_653658_neg,Lib3_INPUT,2853,65,694649,4107.82408407112,8.32064874736403,3,CP037923_653658_neg:3,15860,1046999,7.9561263512135,7.16678678997965
CP037923,653755,EKN05_003295,43,pseudo,CP037923_653755_neg,Lib38_INPUT,2323,65,893323,2600.96001002996,7.86363589048615,37,CP037923_653755_neg:37,0,1006979,7.75061473277041,7.52908462683339
CP037923,653902,EKN05_003295,55,pseudo,CP037923_653902_neg,Lib6_INPUT,2800,65,772013,3627.52488944501,8.19630584605666,6,CP037923_653902_neg:6,8310,937539,7.9373746961633,7.36519910098532
CP037923,662678,EKN05_003360,1,pseudo,CP037923_662678_neg,Lib35_INPUT,970,532,953207,1018.14084648891,6.92573354361963,34,CP037923_662678_neg:34,203,959632,6.87729607149743,7.50962474144772
CP037923,662683,EKN05_003360,3,pseudo,CP037923_662683_neg,Lib35_INPUT,3297,532,953207,3459.37088232579,8.14884202560203,34,CP037923_662683_neg:34,489,959632,8.10076824307173,7.50962474144772
CP037923,674738,EKN05_003430,1,pseudo,CP037923_674738_neg,Lib19_INPUT,3579,67,879027,4072.11146857665,8.31191693226056,18,CP037923_674738_neg:18,4188,916251,8.18283871076603,7.67644657475536
CP037923,674866,EKN05_003430,5,pseudo,CP037923_674866_neg,Lib15_INPUT,3292,67,666761,4938.04385972806,8.50472455194913,14,CP037923_674866_neg:14,4467,818872,8.09925056179696,7.18310015739374
CP037923,675181,EKN05_003430,21,pseudo,CP037923_675181_neg,Lib43_INPUT,2426,67,734600,3303.15368478943,8.10263295315771,42,CP037923_675181_neg:42,19615,886274,7.793999089504,7.67685737631131
CP037923,675363,EKN05_003430,29,pseudo,CP037923_675363_neg,Lib35_INPUT,3280,67,953207,3441.53636981645,8.14367326979549,34,CP037923_675363_neg:34,874,959632,8.09559870137819,7.50962474144772
CP037923,681899,EKN05_003465,1,pseudo,CP037923_681899_neg,Lib5_INPUT,3037,68,635104,4782.67373111533,8.47275502707706,5,CP037923_681899_neg:5,11159,780000,8.01862546504575,7.1698748844074
CP037923,681927,EKN05_003465,3,pseudo,CP037923_681927_neg,Lib15_INPUT,3024,68,666761,4536.10133750874,8.41982318587866,14,CP037923_681927_neg:14,0,818872,8.01433573729942,7.18310015739374
CP037923,681937,EKN05_003465,4,pseudo,CP037923_681937_neg,Lib34_INPUT,1224,68,853917,1433.97843821069,7.26820798493125,33,CP037923_681937_neg:33,0,819411,7.10987946307227,7.36725192695044
CP037923,681975,EKN05_003465,6,pseudo,CP037923_681975_neg,Lib33_INPUT,2902,68,870559,3334.06083440544,8.11194630981657,32,CP037923_681975_neg:32,0,814153,7.97315543344413,7.62119894142806
CP037923,681987,EKN05_003465,7,pseudo,CP037923_681987_neg,Lib23_INPUT,6040,68,966877,6247.42728658631,8.73992502383967,22,CP037923_681987_neg:22,17329,830628,8.70615929092886,7.6861248028235
CP037923,682014,EKN05_003465,10,pseudo,CP037923_682014_neg,Lib30_INPUT,1232,68,737595,1670.9689315018,7.4211589356648,29,CP037923_682014_neg:29,259,1166960,7.11639414409347,7.10929972376241
